"","geneID","EE_0-SRS004859","EE_30-SRS269390","EE_60-SRS269389","EE-210-SRS174229","EE-240-SRS001790","EE-300-SRS150938","EE-330-SRS001791","EE-360-SRS004864","EE-390-SRS003000","EE-420-SRS174140","EE-450-SRS001789","EE-480-SRS178501","EE-510-SRS266278","EE-540-SRS266272","EE-570-SRS266261","EE-600-SRS266262","EE-630-SRS266263","EE-660-SRS266264","EE-690-SRS266273","EE-720-SRS266279","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"1648","WBGene00021290",0,0.0515350327938028,0.103915251293316,0,0.138981630172523,0,0.108388858687538,0,0,0,0,0.145879654682434,0,0.0721105622215361,0,0,0,0.156315365468255,0.0949624012990477,0.0802792658766197,"clec-122","Y25C1A.3","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold, T-complex protein 10, C-terminal domain superfamily",NA,NA,"CBN12236 | WBGene00150961",17.1901,"CRE06345 | WBGene00067418",15.8678,NA,NA
"1649","WBGene00021302",0,0,0.103915251293316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156315365468255,0,0,"Y32G9A.3","Y32G9A.3","ABC1 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1650","WBGene00021303",0.0603225246327783,0,0,0,0,0,0.108388858687538,0,0,0,0,0,0,0,0,0.042715950165693,0.207194583270571,0.0781576827341277,0,0.160558531753239,"Y32G9A.5","Y32G9A.5","Prion-like-(Q/N-rich)-domain-bearing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1651","WBGene00021384",0,0,0,0,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0,0,0.0781576827341277,0,0,"Y37F4.3","Y37F4.3","Saposin B-type domain-containing protein","","CBG08463 | WBGene00030248",47.0588,NA,NA,"CRE28102 | WBGene00056352",49.0196,NA,NA
"1652","WBGene00021385",0,0,0,0,0.138981630172523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y37F4.4","Y37F4.4","Signal recognition particle-docking protein FtsY","",NA,NA,NA,NA,NA,NA,NA,NA
"1653","WBGene00021403",0,0,0,0,0,0,0.0541944293437689,0,0,0,0.0629105265730604,0.109409741011826,0,0,0.180812280365063,0.128147850497079,0.0690648610901902,0.0781576827341277,0.284887203897143,0,"Y38C1AB.1","Y38C1AB.1","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","Fringe-like","CBG01640 | WBGene00024849",87.7395,"CBN26257 | WBGene00175053",90.4215,"CRE10037 | WBGene00059504",88.8889,NA,NA
"1654","WBGene00021405",0,0,0,0,0,0,0,0,0,0,0.0314552632865302,0,0,0,0,0.042715950165693,0,0.0781576827341277,0.0474812006495238,0.240837797629859,"Y38C1AB.3","Y38C1AB.3","","",NA,NA,NA,NA,NA,NA,NA,NA
"1655","WBGene00021409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390788413670638,0,0,"Y38C1AB.7","Y38C1AB.7","","",NA,NA,NA,NA,NA,NA,NA,NA
"1656","WBGene00021414",0,0,0,0,0,0,0,0,0,0.048893854766085,0,0,0,0,0.0723249121460252,0,0.0690648610901902,0,0,0,"Y38C9B.3","Y38C9B.3","Recep_L_domain domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1657","WBGene00021433",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721105622215361,0,0.042715950165693,0,0,0.189924802598095,0.280977430568169,"Y39A3A.2","Y39A3A.2","CW domain-containing protein","PAN-3 domain",NA,NA,NA,NA,"CRE14006 | WBGene00061236",27.2727,"CJA00623 | WBGene00119824",24.6212
"1658","WBGene00021454",0.0603225246327783,0.0515350327938028,0,0.253652516978073,0.277963260345046,0,0,0,0,0,0,0.0729398273412171,0,0,0,0,0,0.156315365468255,0,0.0802792658766197,"Y39F10A.3","Y39F10A.3","Methyltransf_21 domain-containing protein","Methyltransferase FkbM, Probable methyltransferase-like protein 24, S-adenosyl-L-methionine-dependent methyltransferase superfamily",NA,NA,NA,NA,"CRE27725 | WBGene00066730",58.8997,"CJA09932 | WBGene00129136",36.5696
"1659","WBGene00021494",0,0,0.207830502586632,0.126826258489036,0.208472445258784,0,0,0,0,0,0,0,0,0.0721105622215361,0,0,0,0,0,0,"Y40B10B.1","Y40B10B.1","Vitelline membrane outer layer protein 1","Vitelline membrane outer layer protein I (VOMI), Vitelline membrane outer layer protein I (VOMI) superfamily","CBG14366 | WBGene00034893",49.5549,NA,NA,NA,NA,NA,NA
"1660","WBGene00021566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390788413670638,0,0,"Y45G12C.3","Y45G12C.3","GST N-terminal domain-containing protein","Glutathione S-transferase, N-terminal, Thioredoxin-like superfamily, Glutathione transferase family","CBG01288 | WBGene00024548",66.1417,"CBN30082 | WBGene00192047",52.7559,"CRE08771 | WBGene00080998",61.4173,"CJA03641 | WBGene00122845",62.9921
"1661","WBGene00021567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.4","Y45G12C.4","CHK domain-containing protein","Protein kinase-like domain superfamily, Uncharacterised  oxidoreductase Dhs-27, CHK kinase-like",NA,NA,"CBN07150 | WBGene00145875",53.11,"CRE05040 | WBGene00063754",53.3493,NA,NA
"1662","WBGene00021568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srt-2","Y45G12C.5","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","CBG12125 | WBGene00033124",57.2254,"Cbn-srt-2 | WBGene00149649",66.185,"CRE08842 | WBGene00075245",19.6532,"CJA31500 | WBGene00207347",20.2312
"1663","WBGene00021569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.6","Y45G12C.6","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN10716 | WBGene00149441",41.4201,"CRE15898 | WBGene00061129",68.3432,NA,NA
"1664","WBGene00021570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-73","Y45G12C.7","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd)","Cbr-srd-60 | WBGene00024402",64.1176,"CBN07729 | WBGene00146454",57.9412,"CRE15895 | WBGene00061132",48.8235,NA,NA
"1665","WBGene00021571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srbc-81","Y45G12C.8","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,NA,NA,NA,NA
"1666","WBGene00021572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-72","Y45G12C.9","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd), ","Cbr-srd-72 | WBGene00024400",73.9938,"Cbn-srd-72.1 | WBGene00142557",81.7337,"Cre-srd-72 | WBGene00061131",77.3994,NA,NA
"1667","WBGene00021573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.10","Y45G12C.10","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN28096 | WBGene00190061",33.3333,NA,NA,"CJA00724 | WBGene00119928",16.2242
"1668","WBGene00021581",0,0,0,0,0.764398965948875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949624012990477,0,"clec-70","Y46C8AL.3","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold","CBG30101 | WBGene00270425",18.4549,NA,NA,NA,NA,"Cjp-clec-84.1 | WBGene00127300",16.7382
"1669","WBGene00021592",0,0,0,0,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0,0,0.0390788413670638,0,0,"Y46E12A.2","Y46E12A.2","DUF72 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1670","WBGene00021612",0,0,0,0,0.416944890517568,0,0,0,0,0,0,0,0,0,0,0,0,0.0781576827341277,0,0.0401396329383098,"Y46H3D.8","Y46H3D.8","ShKT domain-containing protein","ShKT domain","CBG10495 | WBGene00031874",88.664,"CBN12351 | WBGene00151076",55.4656,NA,NA,NA,NA
"1671","WBGene00021615",0.0301612623163892,0,0,0,0.138981630172523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y47C4A.1","Y47C4A.1","AAA_lid_3 domain-containing protein","Peptidase M41, ATPase, AAA-type, core, P-loop containing nucleoside triphosphate hydrolase, Peptidase M41-like, AAA ATPase, AAA+ lid domain","CBG16820 | WBGene00036653",86.0825,"Cbn-ppgn-1 | WBGene00159237",86.0825,"Cre-ppgn-1 | WBGene00068875",84.5361,"Cjp-ppgn-1 | WBGene00120711",79.3814
"1672","WBGene00021616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345324305450951,0,0,0,"Y47D7A.2","Y47D7A.2","Extensin-like","","CBG23599 | WBGene00041916",78.9916,"CBN08583 | WBGene00147308",79.8319,NA,NA,"CJA08567 | WBGene00127772",49.5798
"1673","WBGene00021619",0,0,0.103915251293316,0,0.347454075431307,0,0,0,0,0,0,0,0,0,0,0,0.103597291635285,0,0,0,"Y47D7A.6","Y47D7A.6","Secreted protein","",NA,NA,NA,NA,"CRE18643 | WBGene00057901",54.7009,"CJA08567 | WBGene00127772",39.3162
"1674","WBGene00021620",0.0301612623163892,0,0,0.126826258489036,0.138981630172523,0,0,0,0,0.048893854766085,0,0,0,0,0,0,0,0,0,0,"Y47D7A.7","Y47D7A.7","Extensin-like","","CBG23599 | WBGene00041916",80.1653,"CBN08583 | WBGene00147308",79.3388,NA,NA,"CJA08567 | WBGene00127772",49.5868
"1675","WBGene00021621",0,0,0,0,0,0,0,0.0526827533102681,0,0,0,0,0,0,0,0,0,0.0781576827341277,0,0,"Y47D7A.9","Y47D7A.9","Secreted protein","",NA,NA,NA,NA,NA,NA,"CJA08567 | WBGene00127772",59.3407
"1676","WBGene00021623",0,0,0,0,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0,0,0,"Y47D7A.11","Y47D7A.11","Extensin-like","","CBG23599 | WBGene00041916",85.2713,"CBN08583 | WBGene00147308",82.9457,NA,NA,"CJA08567 | WBGene00127772",51.1628
"1677","WBGene00021624",0,0,0,0,0.208472445258784,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0.156315365468255,0,0.0802792658766197,"Y47D7A.12","Y47D7A.12","Prion-like-(Q/N-rich)-domain-bearing protein","","CBG23597 | WBGene00041915",73.3668,"CBN15745 | WBGene00154470",68.8442,"CRE18640 | WBGene00057903",74.8744,"CJA04170 | WBGene00123374",49.2462
"1678","WBGene00021630",0,0,0,0,0.0694908150862614,0,0,0,0,0,0,0,0,0.036055281110768,0,0,0,0.0390788413670638,0,0,"Y47D9A.3","Y47D9A.3","Secreted protein","",NA,NA,NA,NA,NA,NA,"CJA17705 | WBGene00136909",39.1892
"1679","WBGene00021631",0,0.0515350327938028,0,0,0.0694908150862614,0,0.108388858687538,0.105365506620536,0,0,0,0.0729398273412171,0.0430053830267988,0,0.0361624560730126,0,0.0690648610901902,0,0,0.0401396329383098,"Y47D9A.4","Y47D9A.4","PEST proteolytic signal-containing nuclear protein","","CBG22294 | WBGene00040892",59.5506,NA,NA,"CRE03669 | WBGene00060434",55.0562,"CJA06240 | WBGene00125444",44.9438
"1680","WBGene00021632",0,0,0,0.126826258489036,0.138981630172523,0,0,0,0.113923853068761,0,0.0629105265730604,0.0729398273412171,0,0.0721105622215361,0,0.0854319003313861,0.103597291635285,0.117236524101192,0,0.0802792658766197,"Y47D9A.5","Y47D9A.5","","","CBG09256 | WBGene00030872",36.9412,"CBN03283 | WBGene00142008",19.0588,"CRE30848 | WBGene00058822",38.3529,NA,NA
"1681","WBGene00021694",0,0,0,0,0,0,0,0,0,0.048893854766085,0.0629105265730604,0,0,0.036055281110768,0.0361624560730126,0,0,0,0.0474812006495238,0,"Y48G8AR.3","Y48G8AR.3","Origin recognition complex subunit 1","",NA,NA,"CBN07538 | WBGene00146263",87.5,"CRE28115 | WBGene00056325",91.0714,NA,NA
"1682","WBGene00021706",0,0.206140131175211,0.103915251293316,0.0634131292445182,0,0.0964253716559259,0,0,0,0,0,0,0.0860107660535977,0,0,0.0854319003313861,0.0345324305450951,0.0781576827341277,0.0474812006495238,0.160558531753239,"srbc-39","Y49C4A.1","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,NA,NA,NA,NA
"1683","WBGene00021708",0,0.206140131175211,0.103915251293316,0,0.48643570560383,0,0,0,0,0,0,0,0,0.144221124443072,0,0,0,0,0,0.0401396329383098,"srbc-37","Y49C4A.3","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,NA,NA,NA,NA
"1684","WBGene00021718",0.0603225246327783,0,0,0,0.138981630172523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y49F6B.6","Y49F6B.6","Neuropeptide-Like Protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1685","WBGene00021728",0,0,0,0,0,0.0964253716559259,0,0,0,0.0977877095321699,0,0,0,0,0,0,0.0345324305450951,0,0.0949624012990477,0.0802792658766197,"Y49F6C.6","Y49F6C.6","DUF4455 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1686","WBGene00021793",0,0,0,0.126826258489036,0,0,0,0,0,0,0.0629105265730604,0,0,0,0,0.0854319003313861,0,0.0390788413670638,0,0,"Y52D5A.2","Y52D5A.2","Tyrosine-protein kinase","Protein kinase domain, SH2 domain, Serine-threonine/tyrosine-protein kinase, catalytic domain, Tyrosine-protein kinase, active site, Protein kinase-like domain superfamily, Protein kinase, ATP binding site, Tyrosine-protein kinase, catalytic domain, SH2 domain superfamily","CBG30937 | WBGene00271573",40.2574,"CBN19552 | WBGene00158277",44.8529,"CRE24508 | WBGene00083007",42.4632,NA,NA
"1687","WBGene00021798",0,0,0,0,0.0694908150862614,0.0964253716559259,0.108388858687538,0,0,0,0.0314552632865302,0.0729398273412171,0,0.0721105622215361,0.108487368219038,0.0854319003313861,0.13812972218038,0.0390788413670638,0.0949624012990477,0.0401396329383098,"Y52E8A.6","Y52E8A.6","UNC93-like protein MFSD11","Ion channel regulatory protein, UNC-93, MFS transporter superfamily","CBG21964 | WBGene00040627",69.4954,"CBN06758 | WBGene00145483",47.9358,"CRE22510 | WBGene00085319",71.789,"CJA17244 | WBGene00136449",65.367
"1688","WBGene00021801",0,0,0,0,0,0,0,0,0,0.0977877095321699,0,0,0.215026915133994,0.036055281110768,0.14464982429205,0.0854319003313861,0,0.117236524101192,0.0949624012990477,0.12041889881493,"Y53G8AL.3","Y53G8AL.3","CUB domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1689","WBGene00021806",0,0,0.103915251293316,0,0.138981630172523,0.0964253716559259,0,0,0,0,0,0,0.0430053830267988,0,0,0.042715950165693,0.13812972218038,0.0781576827341277,0,0,"Y53G8AM.6","Y53G8AM.6","","",NA,NA,NA,NA,NA,NA,NA,NA
"1690","WBGene00021957",0,0,0,0.126826258489036,0.277963260345046,0.0964253716559259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y57E12AL.2","Y57E12AL.2","DUF4148 domain-containing protein","Protein of unknown function DUF4473","CBG19069 | WBGene00038347",54.5455,"CBN22362 | WBGene00161087",53.719,"CRE26971 | WBGene00052281",56.1983,NA,NA
"1691","WBGene00021958",0,0,0,0.126826258489036,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0,0,0.312630730936511,0,0.0401396329383098,"Y57E12AL.4","Y57E12AL.4","","Protein of unknown function DUF4473","CBG27161 | WBGene00088575",48.1132,NA,NA,"CRE26970 | WBGene00052280",50,NA,NA
"1692","WBGene00021961",0,0,0,0,0.208472445258784,0,0,0,0,0,0,0,0,0.036055281110768,0,0,0,0,0,0.0802792658766197,"Y57E12B.1","Y57E12B.1","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1693","WBGene00021987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401396329383098,"fbxa-40","Y59E1A.1","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box-like domain superfamily, F-box A protein FB224",NA,NA,NA,NA,NA,NA,NA,NA
"1694","WBGene00021993",0.0603225246327783,0,0,0,0.347454075431307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nsph-4.2","Y59E9AL.3","Nematode Specific Peptide family","Cytosolic motility protein","CBG08965 | WBGene00030646",93.4383,"CBN13376 | WBGene00152101",95.8005,"CRE04736 | WBGene00055631",91.8635,"CJA00301 | WBGene00119503",90.0262
"1695","WBGene00021997",0.0301612623163892,0,0.0519576256466581,0,0,0,0,0,0,0,0.0629105265730604,0,0,0,0.0361624560730126,0,0,0.0781576827341277,0,0,"Y59E9AR.1","Y59E9AR.1","Major sperm protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold",NA,NA,NA,NA,NA,NA,NA,NA
"1696","WBGene00021999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042715950165693,0.0690648610901902,0,0,0,"thn-5","Y59E9AR.4","THaumatiN family","Thaumatin family, Osmotin/thaumatin-like superfamily","Cbr-thn-5 | WBGene00039172",80.6034,"Cbn-thn-5.1 | WBGene00150936",75,"Cre-thn-5 | WBGene00064045",83.1897,NA,NA
"1697","WBGene00022000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tbx-42","Y59E9AR.5","Putative T-box protein 30/42","T-box transcription factor, p53-like transcription factor, DNA-binding domain superfamily, Transcription factor, T-box, conserved site, T-box superfamily, T-box transcription factor, DNA-binding domain",NA,NA,NA,NA,"Cre-tbx-30 | WBGene00085738",27.5974,NA,NA
"1698","WBGene00022002",0,0,0,0,0,0.048212685827963,0,0,0,0,0,0,0,0.0721105622215361,0,0,0.0690648610901902,0,0,0,"Y59E9AR.7","Y59E9AR.7","Major sperm protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold",NA,NA,NA,NA,NA,NA,NA,NA
"1699","WBGene00022003",0,0,0.103915251293316,0,0,0,0.0541944293437689,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y59E9AR.8","Y59E9AR.8","RNase NYN domain-containing protein","Ribonuclease Zc3h12a-like, NYN domain","CBG20097 | WBGene00039170",76.2402,"CBN07106 | WBGene00145831",72.0627,"CRE13542 | WBGene00064046",75.9791,"CJA02201 | WBGene00121404",71.5405
"1700","WBGene00022005",0.0603225246327783,0,0,0.126826258489036,0,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0.156315365468255,0.0949624012990477,0.0401396329383098,"Y59H11AM.1","Y59H11AM.1","Major sperm protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold",NA,NA,NA,NA,NA,NA,NA,NA
"1701","WBGene00022006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345324305450951,0,0,0,"mpst-5","Y59H11AM.2","MercaptoPyruvate SulfurTransferase homolog","Rhodanese-like domain, Rhodanese-like domain superfamily, Sulfurtransferase TST/MPST-like","Cbr-mpst-5 | WBGene00038927",93,"Cbn-mpst-5 | WBGene00191175",92.6667,"Cre-mpst-5 | WBGene00056208",92.3333,"Cjp-mpst-5 | WBGene00129773",85.3333
"1702","WBGene00022007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mpst-6","Y59H11AM.3","MercaptoPyruvate SulfurTransferase homolog","Rhodanese-like domain, Rhodanese-like domain superfamily, Sulfurtransferase TST/MPST-like","Cbr-mpst-5 | WBGene00038927",93,"Cbn-mpst-5 | WBGene00191175",92.6667,"Cre-mpst-5 | WBGene00056208",92.3333,"Cjp-mpst-5 | WBGene00129773",85.3333
"1703","WBGene00022008",0,0,0.0519576256466581,0.0634131292445182,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0,0.0345324305450951,0.156315365468255,0.0949624012990477,0.0802792658766197,"Y59H11AM.4","Y59H11AM.4","","",NA,NA,NA,NA,NA,NA,NA,NA
"1704","WBGene00022011",0,0,0.103915251293316,0,0.138981630172523,0.144638057483889,0,0,0,0.048893854766085,0,0,0,0.0721105622215361,0,0,0,0,0,0,"Y59H11AR.3","Y59H11AR.3","ZP domain-containing protein","Protein of unknown function DUF870, Caenorhabditis species, Transthyretin-like superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1705","WBGene00022013",0,0,0,0.126826258489036,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y60C6A.1","Y60C6A.1","CX domain-containing protein","Domain of unknown function CX","CBG08815 | WBGene00030542",18.0995,"CBN09668 | WBGene00148393",19.0045,"CRE18589 | WBGene00057998",22.6244,"CJA00500 | WBGene00119704",19.457
"1706","WBGene00022071",0,0,0,0.0634131292445182,0.0694908150862614,0,0,0,0.113923853068761,0,0,0.0729398273412171,0,0,0,0,0,0,0,0,"Y67D8C.7","Y67D8C.7","Glycine-rich protein","","CBG03364 | WBGene00026238",59.4937,"CBN15506 | WBGene00154231",58.8608,"CRE26000 | WBGene00073261",37.3418,NA,NA
"1707","WBGene00022095",0,0,0,0.0634131292445182,0.0694908150862614,0,0,0,0,0,0.0314552632865302,0,0,0,0,0,0,0,0,0,"Y69A2AR.24","Y69A2AR.24","","",NA,NA,NA,NA,NA,NA,NA,NA
"1708","WBGene00022143",0,0.103070065587606,0.103915251293316,0.126826258489036,0.208472445258784,0,0,0,0,0,0,0,0,0,0,0.0854319003313861,0.0690648610901902,0,0,0,"Y71G12B.3","Y71G12B.3","","","CBG22203 | WBGene00040814",48.5714,"CBN14251 | WBGene00152976",50,"CRE03922 | WBGene00060513",52.8571,NA,NA
"1709","WBGene00022162",0,0.103070065587606,0.0519576256466581,0,0.277963260345046,0,0,0,0,0,0,0.0729398273412171,0.0430053830267988,0.108165843332304,0,0,0.103597291635285,0.0781576827341277,0,0,"Y71G12B.27","Y71G12B.27","Cyclin-dependent kinases regulatory subunit","Cyclin-dependent kinase, regulatory subunit, Cyclin-dependent kinase, regulatory subunit superfamily","CBG12081 | WBGene00033086",55.0847,"CBN14453 | WBGene00153178",61.0169,"CRE23919 | WBGene00062362",55.9322,"CJA18989 | WBGene00138194",55.0847
"1710","WBGene00022207",0,0,0.103915251293316,0,0.277963260345046,0,0,0,0,0,0,0.0729398273412171,0,0.0721105622215361,0,0.0854319003313861,0.0690648610901902,0.0781576827341277,0,0,"elk-2","Y73B3A.5","ELK transcription factor homolog","",NA,NA,NA,NA,NA,NA,NA,NA
"1711","WBGene00022210",0,0,0.103915251293316,0,0.138981630172523,0.0964253716559259,0.108388858687538,0.105365506620536,0,0,0,0,0,0,0,0,0,0.117236524101192,0,0,"Y73B3A.8","Y73B3A.8","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1712","WBGene00022217",0,0,0,0.190239387733555,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0,0.13812972218038,0,0,0,"fbxa-221","Y73B3A.15","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box A protein FB224, Mos1 transposase, HTH domain",NA,NA,"CBN10595 | WBGene00149320",9.68421,NA,NA,NA,NA
"1713","WBGene00022225",0,0,0.103915251293316,0,0.208472445258784,0,0,0,0.0569619265343806,0.048893854766085,0.0314552632865302,0.0729398273412171,0.0860107660535977,0.036055281110768,0.0723249121460252,0.042715950165693,0.0690648610901902,0.117236524101192,0,0,"Y73B3B.3","Y73B3B.3","Signal transduction histidine kinase","",NA,NA,NA,NA,NA,NA,NA,NA
"1714","WBGene00022256",0,0,0,0.126826258489036,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0,0,0.0781576827341277,0.0949624012990477,0,"Y73B6BL.37","Y73B6BL.37","Lipase_GDSL domain-containing protein","GDSL lipase/esterase, Phospholipase B, SGNH hydrolase superfamily, Phospholipase B1, membrane-associated","CBG05432 | WBGene00027883",90.9814,"CBN32628 | WBGene00194593",88.0637,"CRE23835 | WBGene00075126",91.2467,NA,NA
"1715","WBGene00022289",0,0,0,0,0.208472445258784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y75B7B.2","Y75B7B.2","ANK_REP_REGION domain-containing protein","Ankyrin repeat-containing domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1716","WBGene00022291",0,0,0,0.126826258489036,0.208472445258784,0,0,0,0,0,0,0,0,0.036055281110768,0,0,0,0,0,0,"Y75D11A.2","Y75D11A.2","DEK_C domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1717","WBGene00022317",0,0,0,0.126826258489036,0,0,0,0.105365506620536,0,0,0,0,0,0,0,0,0.0690648610901902,0,0.0949624012990477,0,"Y81B9A.3","Y81B9A.3","GLOBIN domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1718","WBGene00022318",0,0.103070065587606,0,0,0.208472445258784,0,0,0,0,0,0,0,0,0.036055281110768,0,0.0854319003313861,0,0,0,0,"Y82E9BL.1","Y82E9BL.1","Bee-milk protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1719","WBGene00022321",0,0,0,0,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949624012990477,0.0802792658766197,"fbxa-25","Y82E9BL.4","F-box domain-containing protein","F-box domain, F-box-like domain superfamily, F-box A protein FB224",NA,NA,NA,NA,NA,NA,NA,NA
"1720","WBGene00022338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y82E9BR.5","Y82E9BR.5","","",NA,NA,NA,NA,NA,NA,NA,NA
