"","geneID","EE-SRS266838","L4-SRS266839","YA_female-SRS266840","YA_male-SRS266841","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"7907","WBGene00194198",0,0.0586980829763732,0,0,"CBN32233","CBN32233","G_PROTEIN_RECEP_F2_4 domain-containing protein","7TM GPCR, serpentine receptor class e (Sre)","sre-4 | WBGene00011745",81.8182,"Cbr-sre-4 | WBGene00035370",85.1675,"Cre-sre-4 | WBGene00070308",86.6029,"Cjp-sre-4 | WBGene00129629",47.8469
"7908","WBGene00194200",0,0,0,0,"CBN32235","CBN32235","Secreted RxLR effector peptide protein","","F21F8.5 | WBGene00017679",34.7368,"CBG30996 | WBGene00271662",43.1579,NA,NA,"CJA26248 | WBGene00181820",23.1579
"7909","WBGene00194206",0,0,0,0,"CBN32241","CBN32241","Protein kinase domain-containing protein","Protein kinase domain, Serine-threonine/tyrosine-protein kinase, catalytic domain, Tyrosine-protein kinase, active site, Protein kinase-like domain superfamily, Protein kinase, ATP binding site, Tyrosine-protein kinase, catalytic domain","kin-16 | WBGene00002200",55.4924,"Cbr-kin-16 | WBGene00034161",53.4091,"Cre-kin-16 | WBGene00053715",62.8788,NA,NA
"7910","WBGene00194207",0,0,0,0,"CBN32242","CBN32242","Glutamate--tRNA ligase","Acireductone dioxygenase ARD family, RmlC-like jelly roll fold",NA,NA,NA,NA,NA,NA,NA,NA
"7911","WBGene00194208",0,0,0,0,"CBN32243","CBN32243","Muscle M-line assembly protein unc-89-like","","B0034.4 | WBGene00015004",19.9187,"CBG02313 | WBGene00025387",45.5285,"CRE11735 | WBGene00057445",40.6504,NA,NA
"7912","WBGene00194210",0,0,0,0,"CBN32245","CBN32245","Nuclear receptor domain-containing protein","Nuclear hormone receptor, ligand-binding domain, Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type, Nuclear hormone receptor-like domain superfamily","nhr-57 | WBGene00003647",83.2884,"Cbr-nhr-57 | WBGene00031804",87.3315,"Cre-nhr-57 | WBGene00056827",89.7574,"Cjp-nhr-57 | WBGene00177303",49.8652
"7913","WBGene00194211",0,0,0,0,"CBN32246","CBN32246","","",NA,NA,NA,NA,NA,NA,NA,NA
"7914","WBGene00194213",0.0289648884436149,0,0,0,"CBN32248","CBN32248","30S ribosomal protein S7","",NA,NA,NA,NA,NA,NA,NA,NA
"7915","WBGene00194216",0,0,0,0,"CBN32251","CBN32251","Major capsid protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7916","WBGene00194219",0,0.264141373393679,0,0,"CBN32254","CBN32254","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class u (Sru)","sru-4 | WBGene00005667",36.8421,NA,NA,NA,NA,NA,NA
"7917","WBGene00194220",0,0.0293490414881866,0,0,"CBN32255","CBN32255","","",NA,NA,NA,NA,NA,NA,NA,NA
"7918","WBGene00194224",0.289648884436149,0.17609424892912,0,0,"CBN32259","CBN32259","Integrase catalytic domain-containing protein","Chromo/chromo shadow domain, Integrase, catalytic core, Ribonuclease H-like superfamily, Chromo-like domain superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,"CRE26830 | WBGene00072448",59.1398,NA,NA
"7919","WBGene00194228",0,0,0,0,"CBN32263","CBN32263","RING-type E3 ubiquitin transferase","","F40E3.6 | WBGene00018233",16.1932,NA,NA,NA,NA,"CJA08368 | WBGene00127572",6.81818
"7920","WBGene00194234",0,0,0,0,"Cbn-otpl-6.2","CBN32269","Otopetrin-2","Otopetrin","otpl-6 | WBGene00018479",84.8432,"Cbr-otpl-6 | WBGene00024735",91.115,"Cre-otpl-6 | WBGene00053103",92.1603,NA,NA
"7921","WBGene00194239",0,0.205443290417306,0,0,"CBN32274","CBN32274","PX domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7922","WBGene00194244",0,0,0,0,"CBN32279","CBN32279","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","Acyl-CoA dehydrogenase, conserved site, Acyl-CoA oxidase/dehydrogenase, middle domain, Acyl-CoA dehydrogenase/oxidase C-terminal, Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily, Acyl-CoA dehydrogenase/oxidase, N-terminal, Acyl-CoA dehydrogenase-like, C-terminal, Acyl-CoA dehydrogenase/oxidase, N-terminal domain superfamily, Acyl-CoA oxidase/dehydrogenase, middle domain superfamily","acdh-8 | WBGene00019406",79.3689,"Cbr-acdh-8 | WBGene00025544",84.7087,"CRE11989 | WBGene00057282",86.165,"Cjp-acdh-8 | WBGene00136671",77.1845
"7923","WBGene00194246",0,0,0,0,"CBN32281","CBN32281","Cation_ATPase_C domain-containing protein","P-type ATPase, Cation-transporting P-type ATPase, C-terminal, HAD superfamily, P-type ATPase, transmembrane domain superfamily, P-type ATPase, cytoplasmic domain N, HAD-like superfamily",NA,NA,NA,NA,NA,NA,"Cjp-catp-3 | WBGene00135874",94.8403
"7924","WBGene00194252",0,0,0,0,"CBN32287","CBN32287","Cytochrome oxidase subunit II","",NA,NA,NA,NA,NA,NA,NA,NA
"7925","WBGene00194253",0,0.0586980829763732,0.134440116070219,0,"CBN32288","CBN32288","Mic1 domain-containing protein","Regulator of MON1-CCZ1 complex, C-terminal, WD40/YVTN repeat-like-containing domain superfamily, Regulator of MON1-CCZ1 complex","Y50D4A.4 | WBGene00021738",83.7386,"CBG01087 | WBGene00024371",84.1945,"CRE16052 | WBGene00061096",85.8663,"CJA09754 | WBGene00128957",16.7173
"7926","WBGene00194262",0,0,0.134440116070219,0,"CBN32297","CBN32297","UPF0587 protein","CXXC motif containing zinc binding protein, eukaryotic","F46B6.12 | WBGene00009776",87.069,"CBG30593 | WBGene00270647",87.931,"Cre-smg-4 | WBGene00062882",82.7586,"CJA23518 | WBGene00179090",83.6207
"7927","WBGene00194264",0,0.0586980829763732,0,0,"CBN32299","CBN32299","peptidylprolyl isomerase","FKBP-type peptidyl-prolyl cis-trans isomerase domain, Peptidyl-prolyl cis-trans isomerase domain superfamily","fkb-4 | WBGene00001429",86.4865,"Cbr-fkb-4 | WBGene00030351",90.3475,"Cre-fkb-4 | WBGene00052629",92.278,NA,NA
"7928","WBGene00194266",0,0,0,0,"CBN32301","CBN32301","","",NA,NA,NA,NA,NA,NA,NA,NA
"7929","WBGene00194270",0,0.146745207440933,0,0.260534246314808,"CBN32305","CBN32305","","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,"CRE18994 | WBGene00082466",55.9091,NA,NA
"7930","WBGene00194276",0,0,0,0,"CBN32311","CBN32311","G_PROTEIN_RECEP_F1_2 domain-containing protein","","ZK863.1 | WBGene00014122",75.3886,"CBG23398 | WBGene00041762",69.9482,"CRE27372 | WBGene00052445",79.5337,"CJA03013 | WBGene00122217",71.5026
"7931","WBGene00194278",0,0.0586980829763732,0,0.260534246314808,"CBN32313","CBN32313","Transmembrane protein 199","ATPase, vacuolar ER assembly factor, Vma12","F09E5.11 | WBGene00017289",85.8447,"CBG02376 | WBGene00025438",89.0411,"CRE11932 | WBGene00057393",86.758,"CJA05721 | WBGene00124925",78.9954
"7932","WBGene00194282",0,0,0,0,"CBN32317","CBN32317","","",NA,NA,NA,NA,NA,NA,NA,NA
"7933","WBGene00194284",0.202754219105304,0.0586980829763732,0,0,"CBN32319","CBN32319","CBN-RSP-2 protein","RNA recognition motif domain, Nucleotide-binding alpha-beta plait domain superfamily, RNA-binding domain superfamily","rsp-2 | WBGene00004699",93.2862,"Cbr-rsp-2 | WBGene00025859",94.3463,"Cre-rsp-2 | WBGene00053568",96.8198,"Cjp-rsp-2 | WBGene00129076",62.1908
"7934","WBGene00194287",0.0868946653308446,0.645678912740105,0,0,"Cbn-gpa-14","CBN32322","UBA_e1_thiolCys domain-containing protein","Guanine nucleotide binding protein (G-protein), alpha subunit, P-loop containing nucleoside triphosphate hydrolase","gpa-14 | WBGene00001676",80.9091,"Cbr-gpa-14 | WBGene00026779",83.6364,"Cre-gpa-14 | WBGene00066585",84.5455,"Cjp-gpa-14 | WBGene00132494",2.72727
"7935","WBGene00194289",0.173789330661689,0.0586980829763732,0,0,"CBN32324","CBN32324","SAM-dependent methyltransferase","","C29F5.1 | WBGene00016210",92.3841,"CBG02620 | WBGene00025641",93.3775,"CRE26552 | WBGene00054049",93.3775,"CJA15460 | WBGene00134664",90.7285
"7936","WBGene00194291",0,0,0,0,"CBN32326","CBN32326","MFS domain-containing protein","Major facilitator,  sugar transporter-like, Sugar transporter, conserved site, Major facilitator superfamily domain, MFS transporter superfamily","ZK892.3 | WBGene00014127",79.6673,"CBG13370 | WBGene00034147",84.1035,"CRE02043 | WBGene00053746",84.658,"CJA32722 | WBGene00208569",14.4177
"7937","WBGene00194294",0,0,0,0,"CBN32329","CBN32329","DOMON domain-containing protein","","C44B7.5 | WBGene00016627",67.5439,"CBG11171 | WBGene00032336",70.614,"CRE26215 | WBGene00054190",71.0526,"CJA17565 | WBGene00136770",53.0702
"7938","WBGene00194297",0,0,0,0,"CBN32332","CBN32332","","Uncharacterised protein family F46C5.1","F46C5.1 | WBGene00009778",90.0826,"CBG03187 | WBGene00026098",93.3884,"CRE02276 | WBGene00053292",96.6942,"CJA12003 | WBGene00131207",69.4215
"7939","WBGene00194304",0,0,0,0,"CBN32339","CBN32339","SET domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7940","WBGene00194311",0,0,0,0,"CBN32346","CBN32346","Transcriptional regulator","",NA,NA,NA,NA,NA,NA,NA,NA
"7941","WBGene00194313",0,0,0,0,"CBN32348","CBN32348","","",NA,NA,NA,NA,NA,NA,NA,NA
"7942","WBGene00194318",0,0,0,0,"CBN32353","CBN32353","PBPb domain-containing protein","Uncharacterized protein T25E4.2-like",NA,NA,NA,NA,NA,NA,"Cjp-spp-22 | WBGene00208454",0
"7943","WBGene00194324",0.11585955377446,0.205443290417306,0,0,"CBN32359","CBN32359","ATPase_AAA_core domain-containing protein","Protein of unknown function DUF229","F32D8.2 | WBGene00009327",64.4186,"CBG09726 | WBGene00031261",70.4651,"CRE10571 | WBGene00068942",75.3488,"CJA02499 | WBGene00121703",25.3488
"7944","WBGene00194331",0,0,0,0,"CBN32366","CBN32366","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBG25140 | WBGene00045335",45.2722,NA,NA,NA,NA
"7945","WBGene00194335",0,0.0586980829763732,0,0,"Cbn-srxa-2","CBN32370","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class xa (Srxa)","srxa-2 | WBGene00010153",77.5,NA,NA,NA,NA,"CJA20626 | WBGene00176198",26.5
"7946","WBGene00194338",0,0.0586980829763732,0,0,"CBN32373","CBN32373","Peptidase A1 domain-containing protein","Aspartic peptidase A1 family, Aspartic peptidase domain superfamily, Peptidase family A1 domain, Pepsin-like domain","asp-8 | WBGene00019105",45.5959,"CBG01356 | WBGene00024609",41.1917,"CRE19816 | WBGene00085144",42.7461,NA,NA
"7947","WBGene00194342",0.492403103541453,0.17609424892912,0,0,"CBN32377","CBN32377","Protein kinase domain-containing protein","",NA,NA,NA,NA,"CRE12168 | WBGene00072155",43.203,NA,NA
"7948","WBGene00194344",0.0579297768872298,0,0,0,"CBN32379","CBN32379","FAD-oxidase_C domain-containing protein","FAD-linked oxidase, C-terminal, PIH1, N-terminal, FAD-linked oxidase-like, C-terminal, Vanillyl-alcohol oxidase, C-terminal subdomain 2","F32D8.12 | WBGene00009334",64.5503,"CBG29123 | WBGene00249809",63.7566,"CRE18067 | WBGene00066219",64.5503,"CJA13192 | WBGene00132396",56.0847
"7949","WBGene00194345",0,0.0586980829763732,0,0,"CBN32380","CBN32380","","",NA,NA,NA,NA,NA,NA,NA,NA
"7950","WBGene00194347",0,0.0586980829763732,0,0,"CBN32382","CBN32382","CCHC-type domain-containing protein","Reverse transcriptase domain, Integrase, catalytic core, Aspartic peptidase, active site, Protein of unknown function DUF1759, Retrotransposon, Pao, Ribonuclease H-like superfamily, Ribonuclease H superfamily, Domain of unknown function DUF5641, Integrase zinc-binding domain, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7951","WBGene00194349",0.0868946653308446,0.0293490414881866,0.0672200580351093,0,"CBN32384","CBN32384","Dymeclin","Dymeclin","C47D12.2 | WBGene00008136",84.7619,"CBG02834 | WBGene00025809",84.7619,"CRE02114 | WBGene00053623",85.7143,"CJA02091 | WBGene00121296",19.8639
"7952","WBGene00194351",0,0,0,0,"CBN32386","CBN32386","Protein kinase domain-containing protein","Protein kinase domain, Serine/threonine-protein kinase, active site, Protein kinase-like domain superfamily","gskl-1 | WBGene00010991",79.7844,"CBG20633 | WBGene00039581",84.3666,"CRE11693 | WBGene00057517",81.4016,"CJA19331 | WBGene00138537",33.6927
"7953","WBGene00194353",0.0579297768872298,0.264141373393679,0,0.260534246314808,"CBN32388","CBN32388","Ribosome assembly factor mrt4","Ribosomal protein L10P, Ribosome assembly factor Mrt4, 60S ribosomal protein L10P, insertion domain, Ribosomal protein L10-like domain superfamily, 50S ribosomal protein L10, insertion domain superfamily",NA,NA,"CBG13068 | WBGene00033897",90.9091,NA,NA,"CJA15662 | WBGene00134866",87.7273
"7954","WBGene00194358",0.376543549766993,0,0,0,"CBN32393","CBN32393","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7955","WBGene00194362",0,0,0,0,"CBN32397","CBN32397","SDR family oxidoreductase","NAD(P)-binding domain superfamily","C01G12.5 | WBGene00007245",68.6567,NA,NA,NA,NA,NA,NA
"7956","WBGene00194363",0,0,0,0.260534246314808,"Cbn-pink-1.2","CBN32398","Protein kinase domain-containing protein","Protein kinase domain, Protein kinase-like domain superfamily","pink-1 | WBGene00017137",86.5337,"CBG30157 | WBGene00270481",88.5287,"Cre-pink-1 | WBGene00057377",88.0299,"Cjp-pink-1 | WBGene00123058",52.8678
"7957","WBGene00194365",0.202754219105304,0.234792331905493,0.134440116070219,0,"CBN32400","CBN32400","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7958","WBGene00194366",0,0,0,0,"CBN32401","CBN32401","","",NA,NA,NA,NA,NA,NA,NA,NA
"7959","WBGene00194367",0.0289648884436149,0.498933705299172,0,0,"CBN32402","CBN32402","","","F15G9.6 | WBGene00008869",61.3636,"CBG16047 | WBGene00036120",62.5,"CRE16673 | WBGene00059784",75,"CJA43079 | WBGene00218927",43.1818
"7960","WBGene00194372",0,0,0,0,"CBN32407","CBN32407","Tetratricopeptide repeat protein 38","Tetratricopeptide-like helical domain superfamily, Tetratricopeptide repeat protein 38","Y54G11A.7 | WBGene00013216",80.0857,"CBG20808 | WBGene00039725",82.227,"CRE04014 | WBGene00057580",85.0107,"CJA37739 | WBGene00213586",9.63597
"7961","WBGene00194378",0,0,0,0,"CBN32413","CBN32413","","Zona pellucida domain, PAN/Apple domain","cutl-18 | WBGene00009830",78.8294,"Cbr-cutl-18 | WBGene00041574",80.5729,"CRE11223 | WBGene00084650",18.3064,"CJA13121 | WBGene00132325",40.7223
"7962","WBGene00194384",0,0.0293490414881866,0,0.260534246314808,"CBN32419","CBN32419","Phlebovirus_G2 domain-containing protein","Phlebovirus glycoprotein G2, fusion domain",NA,NA,NA,NA,"CRE14717 | WBGene00081508",12.6002,NA,NA
"7963","WBGene00194387",0,0,0,0,"CBN32422","CBN32422","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)",NA,NA,NA,NA,NA,NA,NA,NA
"7964","WBGene00194389",0,0,0,0,"Cbn-mltn-6.2","CBN32424","ANK_REP_REGION domain-containing protein","Moulting cycle MLT-10-like protein","mltn-6 | WBGene00021450",83.8897,"Cbr-mltn-6 | WBGene00024625",85.1959,NA,NA,NA,NA
"7965","WBGene00194392",0,0,0,0,"CBN32427","CBN32427","C2H2-type domain-containing protein","Zinc finger C2H2-type, Zinc finger C2H2 superfamily, Insulinoma-associated protein 1/2","egl-46 | WBGene00001210",86.7596,"Cbr-egl-46 | WBGene00038284",85.0174,"Cre-egl-46 | WBGene00052205",88.5017,"Cjp-egl-46 | WBGene00211599",45.993
"7966","WBGene00194393",0,0,0,0,"CBN32428","CBN32428","","Glycosyl transferase, family 11","F11A5.5 | WBGene00008673",71.6253,"CBG04865 | WBGene00027462",80.1653,"CRE05029 | WBGene00063736",83.7466,NA,NA
"7967","WBGene00194397",0.0579297768872298,0.0586980829763732,0,0.521068492629616,"Cbn-srt-49","CBN32432","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","srt-49 | WBGene00012772",78.1931,"Cbr-srt-49 | WBGene00034535",43.3022,"CRE23173 | WBGene00082716",33.0218,NA,NA
"7968","WBGene00194401",0,0.205443290417306,0.0672200580351093,0.260534246314808,"CBN32436","CBN32436","cystathionine gamma-lyase","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme, Pyridoxal phosphate-dependent transferase, major domain, Pyridoxal phosphate-dependent transferase","cth-2 | WBGene00022856",95.7082,"Cbr-cth-2 | WBGene00042787",96.1373,"Cre-cth-2 | WBGene00054249",96.5665,"Cjp-cth-2 | WBGene00121794",87.9828
"7969","WBGene00194405",0,0.117396165952746,0,0,"CBN32440","CBN32440","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)",NA,NA,"CBG01403 | WBGene00024649",51.3514,"CRE08825 | WBGene00056781",59.7973,NA,NA
"7970","WBGene00194409",0,0,0,0,"CBN32444","CBN32444","NRF domain-containing protein","Acyltransferase 3 domain, Nose resistant-to-fluoxetine protein, N-terminal","oac-5 | WBGene00007829",67.2483,"Cbr-oac-6 | WBGene00042523",73.1544,"Cre-oac-6.2 | WBGene00063766",69.2617,NA,NA
"7971","WBGene00194414",0,0.0293490414881866,0,0,"CBN32449","CBN32449","Cytochrome b","","srsx-16 | WBGene00044125",78.0488,"Cbr-srsx-16 | WBGene00039042",82.9268,"Cre-srsx-16 | WBGene00063979",82.9268,"Cjp-srsx-16 | WBGene00132650",70.7317
"7972","WBGene00194417",0,0.117396165952746,0,0,"CBN32452","CBN32452","Methyltransf_11 domain-containing protein","Protein of unknown function DUF268, Caenorhabditis species","F32D8.8 | WBGene00009332",74.5098,NA,NA,"CRE18073 | WBGene00066227",82.9132,"CJA17117 | WBGene00136321",47.0588
"7973","WBGene00194419",0,0,0,0,"CBN32454","CBN32454","Ovule protein","7TM GPCR, serpentine receptor class ab (Srab)","srab-17 | WBGene00011701",71.2329,"Cbr-srab-17 | WBGene00038624",75.3425,"Cre-srab-17 | WBGene00062914",73.9726,NA,NA
"7974","WBGene00194423",0,0.586980829763732,0,0,"CBN32458","CBN32458","GH18 domain-containing protein","Glycoside hydrolase family 18, catalytic domain, Chitinase II, Glycoside hydrolase superfamily, Chitinase insertion domain superfamily","chil-12 | WBGene00010799",35.3403,NA,NA,NA,NA,NA,NA
"7975","WBGene00194425",0.0579297768872298,0,0,0.390801369472212,"CBN32460","CBN32460","DEP domain-containing protein","DEP domain, Winged helix-like DNA-binding domain superfamily, Winged helix DNA-binding domain superfamily, Regulator of G-protein signalling, DHEX domain, Regulator of G protein signaling 6/7/9/11, Regulator of G-protein signalling 6/7/9/11, DHEX domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7976","WBGene00194426",0,0,0,0,"CBN32461","CBN32461","Ovule protein","","T27E4.7 | WBGene00020865",98.6301,"CBG19181 | WBGene00038446",95.8904,"CRE02748 | WBGene00074552",97.2603,"CJA17394 | WBGene00136598",91.7808
"7977","WBGene00194429",0.11585955377446,0.0293490414881866,0,0,"CBN32464","CBN32464","Uma2 family endonuclease","",NA,NA,NA,NA,"CRE07891 | WBGene00084404",61.2903,NA,NA
"7978","WBGene00194436",0,0.0293490414881866,0,0,"CBN32471","CBN32471","","",NA,NA,NA,NA,NA,NA,NA,NA
"7979","WBGene00194437",0,0,0,0,"CBN32472","CBN32472","Col_cuticle_N domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7980","WBGene00194439",0,0,0,0,"CBN32474","CBN32474","","",NA,NA,NA,NA,NA,NA,NA,NA
"7981","WBGene00194442",0,0,0,0,"CBN32477","CBN32477","Swarming motility protein SwrC","Acriflavin resistance protein, Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains",NA,NA,NA,NA,"CRE18365 | WBGene00074172",20.8,NA,NA
"7982","WBGene00194446",0.289648884436149,0.0586980829763732,0,0,"CBN32481","CBN32481","TPR_REGION domain-containing protein","Histone transcription regulator 3/CABIN1","picd-1 | WBGene00018975",46.9841,"CBG06447 | WBGene00028717",47.0295,"CRE18481 | WBGene00062162",51.3379,NA,NA
"7983","WBGene00194448",0.0579297768872298,0.0293490414881866,0,0,"CBN32483","CBN32483","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7984","WBGene00194450",0,0,0,0,"CBN32485","CBN32485","BTB domain-containing protein","BTB/POZ domain, SKP1/BTB/POZ domain superfamily",NA,NA,NA,NA,"CRE05452 | WBGene00052938",60.8333,NA,NA
"7985","WBGene00194451",0.0579297768872298,0.0586980829763732,0.134440116070219,0.260534246314808,"CBN32486","CBN32486","Ornithine decarboxylase","Ornithine/DAP/Arg decarboxylase, Ornithine decarboxylase, Alanine racemase/group IV decarboxylase, C-terminal, Orn/DAP/Arg decarboxylase 2, C-terminal, Orn/DAP/Arg decarboxylase 2, N-terminal, Orn/DAP/Arg decarboxylase 2, pyridoxal-phosphate binding site, PLP-binding barrel","odc-1 | WBGene00003844",88.8889,"Cbr-odc-1 | WBGene00038323",88.8889,"Cre-odc-1 | WBGene00052252",87.9433,"CJA35812 | WBGene00211659",34.5154
"7986","WBGene00194453",0,0,0,0,"CBN32488","CBN32488","Protein kinase domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7987","WBGene00194457",0.0289648884436149,0.0293490414881866,0.134440116070219,0,"CBN32492","CBN32492","Ribosomal_S10 domain-containing protein","Ribosomal protein S10 domain, Ribosomal protein S10 domain superfamily, 28S ribosomal protein S10, mitochondrial","mrps-10 | WBGene00012556",89.6774,"Cbr-mrps-10 | WBGene00035901",86.4516,"Cre-mrps-10 | WBGene00063445",86.4516,"Cjp-mrps-10 | WBGene00120546",81.2903
