"","geneID","EE-SRS266350","L2-SRS266346","L4-SRS266347","Ad_female-SRS266349","Ad_male-SRS266348","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"10528","WBGene00216335",0.257132816106388,0.181211431034523,0,0,0,"CJA40487","CJA40487","Ion_trans domain-containing protein","Ion transport domain",NA,NA,NA,NA,NA,NA,NA,NA
"10529","WBGene00216336",0,0.0604038103448411,0,0,0,"CJA40488","CJA40488","Peptidase_M14 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10530","WBGene00216337",0.257132816106388,0.0604038103448411,0.121936282317611,0,0,"CJA40489","CJA40489","Amidase domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10531","WBGene00216338",0,0,0,0,0,"CJA40490","CJA40490","Microtubule-associated protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10532","WBGene00216339",0.128566408053194,0,0.121936282317611,0,0,"CJA40491","CJA40491","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10533","WBGene00216340",0,0,0,0,0,"CJA40492","CJA40492","FIP (Fungus-Induced Protein) Related","","fipr-11 | WBGene00008244",60.2151,"CBG19429 | WBGene00038653",65.5914,"CBN04347 | WBGene00143072",62.3656,"CRE23261 | WBGene00067639",62.3656
"10534","WBGene00216341",0.578548836239373,0,0,0.0610230253910096,0,"CJA40493","CJA40493","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10535","WBGene00216343",0.321416020132985,0.120807620689682,0.182904423476417,0.122046050782019,0,"CJA40495","CJA40495","Protein aurora borealis","",NA,NA,NA,NA,NA,NA,NA,NA
"10536","WBGene00216345",0,0,0,0,0,"CJA40497","CJA40497","","",NA,NA,NA,NA,NA,NA,NA,NA
"10537","WBGene00216346",0.514265632212776,0,0,0.122046050782019,0.122825316361167,"Cjp-wnk-1","CJA40498","Peroxin-14","",NA,NA,NA,NA,NA,NA,"Cre-wnk-1.1 | WBGene00063920",66.2983
"10538","WBGene00216347",0,0,0,0.0610230253910096,0,"CJA40499","CJA40499","GST N-terminal domain-containing protein","Thioredoxin-like superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10539","WBGene00216350",0,0.120807620689682,0,0,0,"CJA40502","CJA40502","Phospholipid scramblase","",NA,NA,NA,NA,NA,NA,NA,NA
"10540","WBGene00216351",0.128566408053194,0.241615241379364,0,0,0.122825316361167,"CJA40503","CJA40503","HTH luxR-type domain-containing protein","Transcription regulator LuxR, C-terminal, Homeobox-like domain superfamily, Winged helix-like DNA-binding domain superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10541","WBGene00216352",0,0,0.182904423476417,0,0,"CJA40504","CJA40504","ANK_REP_REGION domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10542","WBGene00216354",0,0,0,0,0,"CJA40506","CJA40506","7TM_GPCR_Srx domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10543","WBGene00216355",0.064283204026597,0.0604038103448411,0,0,0,"CJA40507","CJA40507","Deoxyribonuclease II","Deoxyribonuclease II","crn-6 | WBGene00000799",75.4717,"Cbr-crn-6 | WBGene00031581",73.5849,"Cbn-crn-6 | WBGene00163572",78.3019,"Cre-crn-6 | WBGene00055115",82.0755
"10544","WBGene00216356",0,0,0,0,0,"CJA40508","CJA40508","Fibrinogen C-terminal domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10545","WBGene00216360",0,0,0.243872564635222,0.549207228519087,0.184237974541751,"CJA40512","CJA40512","DUF4005 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10546","WBGene00216362",0,0,0,0,0,"CJA40514","CJA40514","HAP1 N-terminal domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10547","WBGene00216363",0,0,0,0,0,"CJA40515","CJA40515","Mitochondrial carnitine/acylcarnitine carrier protein","ADP/ATP carrier protein, eukaryotic type, Mitochondrial substrate/solute carrier, Mitochondrial carrier domain superfamily","dif-1 | WBGene00000996",95.8333,"Cbr-dif-1 | WBGene00028266",95.8333,"CBN29236 | WBGene00191201",93.0556,"Cre-dif-1 | WBGene00071950",95.1389
"10548","WBGene00216368",0,0,0,0,0,"CJA40520","CJA40520","Tyrosine-protein phosphatase domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10549","WBGene00216369",0,0,0,0,0,"CJA40521","CJA40521","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10550","WBGene00216371",0.128566408053194,0.0604038103448411,0.0609681411588056,0.0610230253910096,0,"CJA40523","CJA40523","Protein kinase domain-containing protein","Protein kinase domain, Serine-threonine/tyrosine-protein kinase, catalytic domain, Protein kinase-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10551","WBGene00216373",0,0,0,0,0,"CJA40525","CJA40525","Fcf2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10552","WBGene00216374",0,0,0,0,0,"CJA40526","CJA40526","Band_3_cyto domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10553","WBGene00216375",0,0,0,0,0,"Cjp-mttu-1","CJA40527","tRNA_Me_trans_M domain-containing protein","Rossmann-like alpha/beta/alpha sandwich fold, tRNA-specific 2-thiouridylase MnmA-like, central domain superfamily, tRNA-specific 2-thiouridylase MnmA-like, central domain",NA,NA,NA,NA,NA,NA,NA,NA
"10554","WBGene00216376",0,0,0,0,0.0614126581805837,"CJA40528","CJA40528","MADF domain-containing protein","MADF domain","madf-11 | WBGene00015468",54.9587,"Cbr-madf-11 | WBGene00030651",48.7603,"Cbn-madf-11 | WBGene00146589",47.9339,"Cre-madf-11 | WBGene00055639",52.8926
"10555","WBGene00216377",0,0,0.0609681411588056,0,0,"CJA40529","CJA40529","G protein gamma domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10556","WBGene00216378",0,0,0,0,0,"CJA40530","CJA40530","ATP-dependent DNA helicase","DNA helicase Pif1-like",NA,NA,NA,NA,NA,NA,NA,NA
"10557","WBGene00216384",0,0,0,0,0,"CJA40536","CJA40536","FERM domain-containing protein","FERM domain, FERM central domain, FERM superfamily, second domain, FERM, N-terminal, Band 4.1 domain, Ubiquitin-like domain superfamily","frm-1 | WBGene00001488",74.8201,"Cbr-frm-1 | WBGene00030496",73.3813,"CBN11667 | WBGene00150392",73.3813,"Cre-frm-1 | WBGene00061195",74.1007
"10558","WBGene00216385",0.192849612079791,0.120807620689682,0,0,0.0614126581805837,"CJA40537","CJA40537","","",NA,NA,NA,NA,NA,NA,NA,NA
"10559","WBGene00216388",0.321416020132985,0.120807620689682,0.182904423476417,0,0.0614126581805837,"CJA40540","CJA40540","Cytochrome b5 heme-binding domain-containing protein","Cytochrome b5-like heme/steroid binding domain, Cytochrome b5-like heme/steroid binding domain superfamily","F58B4.2 | WBGene00010235",75.2688,"CBG09736 | WBGene00031270",76.3441,"CBN13832 | WBGene00152557",74.1936,"CRE18075 | WBGene00066230",77.4194
"10560","WBGene00216389",0,0,0,0,0,"CJA40541","CJA40541","Tim44 domain-containing protein","Tim44-like domain, NTF2-like domain superfamily, Tim44-like","tin-44 | WBGene00020383",81.3793,NA,NA,"Cbn-tin-44 | WBGene00159974",80.6897,NA,NA
"10561","WBGene00216395",0,0.120807620689682,0.0609681411588056,0.122046050782019,0,"CJA40547","CJA40547","HECT domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10562","WBGene00216396",0,0,0,0,0,"CJA40548","CJA40548","L-serine-phosphatidylethanolamine phosphatidyltransferase","Choline/ethanolamine phosphotransferase, CDP-alcohol phosphatidyltransferase, transmembrane domain","ept-1 | WBGene00018797",82.8947,"Cbr-ept-1 | WBGene00026708",83.5526,"CBN28338 | WBGene00190303",82.8947,"CRE24733 | WBGene00072716",81.5789
"10563","WBGene00216399",0,0,0,0,0,"CJA40551","CJA40551","FERM domain-containing protein","FERM domain, FERM, N-terminal, Ubiquitin-like domain superfamily, ","frm-1 | WBGene00001488",53.7313,"Cbr-frm-1 | WBGene00030496",56.7164,"CBN11667 | WBGene00150392",44.0299,"Cre-frm-1 | WBGene00061195",55.9701
"10564","WBGene00216402",0,0,0,0,0.122825316361167,"CJA40554","CJA40554","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"10565","WBGene00216403",0,0,0,0,0,"CJA40555","CJA40555","MADF domain-containing protein","MADF domain",NA,NA,NA,NA,NA,NA,"CRE27908 | WBGene00067676",25.8503
"10566","WBGene00216404",0.385699224159582,0,0.121936282317611,0.122046050782019,0,"CJA40556","CJA40556","HTH luxR-type domain-containing protein","Transcription regulator LuxR, C-terminal, Homeobox-like domain superfamily, Winged helix-like DNA-binding domain superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10567","WBGene00216407",0,0,0,0,0,"Cjp-dlk-1.4","CJA40559","Protein kinase domain-containing protein","Protein kinase domain, Serine-threonine/tyrosine-protein kinase, catalytic domain, Protein kinase-like domain superfamily","dlk-1 | WBGene00001008",56.9106,"Cbr-dlk-1 | WBGene00030453",54.4715,"CBN28035 | WBGene00190000",54.4715,"Cre-dlk-1 | WBGene00060813",57.7236
"10568","WBGene00216408",0,0,0,0,0,"CJA40560","CJA40560","LITAF domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10569","WBGene00216409",0.064283204026597,0,0,0,0,"CJA40561","CJA40561","MSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10570","WBGene00216410",0,0,0,0,0,"CJA40562","CJA40562","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10571","WBGene00216411",0,0,0,0,0,"CJA40563","CJA40563","Skp1 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10572","WBGene00216412",0,0.241615241379364,0,0,0,"CJA40564","CJA40564","PALP domain-containing protein","Tryptophan synthase beta chain-like, PALP domain, Tryptophan synthase beta chain-like, PALP domain superfamily","cysl-3 | WBGene00019962",85.3261,"Cbr-cysl-3 | WBGene00031822",81.5217,"CBN13679 | WBGene00152404",82.0652,"Cre-cysl-3 | WBGene00067605",80.4348
"10573","WBGene00216417",0.064283204026597,0,0.0609681411588056,0,0,"CJA40569","CJA40569","RT_RNaseH_2 domain-containing protein","Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10574","WBGene00216418",0,0,0,0,0,"CJA40570","CJA40570","Reverse transcriptase domain-containing protein","Reverse transcriptase domain",NA,NA,NA,NA,NA,NA,NA,NA
"10575","WBGene00216419",0,0,0,0,0,"CJA40571","CJA40571","Calponin-homology (CH) domain-containing protein","Creatinase/aminopeptidase-like",NA,NA,NA,NA,NA,NA,NA,NA
"10576","WBGene00216421",0,0,0,0,0,"CJA40573","CJA40573","MALT1_Ig domain-containing protein","MALT1, immunoglobulin-like domain superfamily, MALT1 immunoglobulin-like domain",NA,NA,NA,NA,NA,NA,NA,NA
"10577","WBGene00216422",0,0,0,0,0,"CJA40574","CJA40574","dUTPase domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10578","WBGene00216424",0.514265632212776,0.120807620689682,0.243872564635222,0,0,"CJA40576","CJA40576","MitMem_reg domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10579","WBGene00216425",0.064283204026597,0,0,0,0,"CJA40577","CJA40577","C2H2-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10580","WBGene00216426",0,0.120807620689682,0,0,0,"CJA40578","CJA40578","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10581","WBGene00216428",0.128566408053194,0,0.365808846952834,0.244092101564038,0.122825316361167,"CJA40580","CJA40580","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10582","WBGene00216429",0.514265632212776,0.241615241379364,0.121936282317611,0.0610230253910096,0,"CJA40581","CJA40581","7TM_GPCR_Srx domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10583","WBGene00216430",0.192849612079791,0,0,0,0.0614126581805837,"CJA40582","CJA40582","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10584","WBGene00216431",0,0.181211431034523,0,0.0610230253910096,0,"CJA40583","CJA40583","HMG box domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10585","WBGene00216432",0.064283204026597,0,0,0,0,"CJA40584","CJA40584","FHA domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10586","WBGene00216434",0,0,0,0,0,"CJA40586","CJA40586","ERM domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10587","WBGene00216435",0,0,0,0.244092101564038,0,"CJA40587","CJA40587","Serpentine receptor class gamma","",NA,NA,NA,NA,NA,NA,NA,NA
"10588","WBGene00216436",0.064283204026597,0,0,0,0,"CJA40588","CJA40588","BPTI/Kunitz inhibitor domain-containing protein","Pancreatic trypsin inhibitor Kunitz domain, Pancreatic trypsin inhibitor Kunitz domain superfamily",NA,NA,NA,NA,NA,NA,"CRE22818 | WBGene00062855",68.0556
"10589","WBGene00216437",0.128566408053194,0.120807620689682,0.487745129270445,0.122046050782019,0.122825316361167,"CJA40589","CJA40589","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10590","WBGene00216438",0,0,0,0,0,"CJA40590","CJA40590","C2H2-type domain-containing protein","Zinc finger C2H2-type",NA,NA,NA,NA,NA,NA,NA,NA
"10591","WBGene00216440",0,0.241615241379364,0,0,0,"CJA40592","CJA40592","Neur_chan_LBD domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10592","WBGene00216442",0.449982428186179,0,0.121936282317611,0,0,"CJA40594","CJA40594","Peptidase A2 domain-containing protein","Aspartic peptidase, active site, Aspartic peptidase domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10593","WBGene00216443",0,0,0,0,0,"CJA40595","CJA40595","","",NA,NA,NA,NA,NA,NA,"CRE07998 | WBGene00070427",37.2727
"10594","WBGene00216444",0.257132816106388,0.241615241379364,0.121936282317611,0.122046050782019,0.122825316361167,"CJA40596","CJA40596","HTH_Tnp_Tc3_1 domain-containing protein","Homeobox-like domain superfamily, Tc3 transposase, DNA binding domain, Winged helix-like DNA-binding domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10595","WBGene00216445",0,0,0,0,0,"CJA40597","CJA40597","Cauli_VI domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10596","WBGene00216446",0.064283204026597,0,0,0,0,"CJA40598","CJA40598","Integrase catalytic domain-containing protein","Ribonuclease H-like superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10597","WBGene00216447",0,0,0,0,0,"CJA40599","CJA40599","Nuclear receptor domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10598","WBGene00216448",0.128566408053194,0.241615241379364,0,0,0.122825316361167,"CJA40600","CJA40600","Retrotrans_gag domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10599","WBGene00216450",0.192849612079791,0,0,0,0.0614126581805837,"CJA40602","CJA40602","Phlebovirus_G2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10600","WBGene00216452",0,0.422826672413888,0,0.122046050782019,0,"CJA40604","CJA40604","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12","","R10F2.6 | WBGene00019997",9.21053,NA,NA,NA,NA,NA,NA
"10601","WBGene00216454",0,0,0,0,0,"CJA40606","CJA40606","Endo/exonuclease/phosphatase domain-containing protein","Endonuclease/exonuclease/phosphatase superfamily",NA,NA,NA,NA,NA,NA,"CRE14178 | WBGene00055922",63.7363
"10602","WBGene00216458",0,0,0,0,0,"CJA40610","CJA40610","DUF5641 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10603","WBGene00216461",0,0.120807620689682,0,0,0,"CJA40613","CJA40613","HTH_Tnp_Tc3_1 domain-containing protein","Winged helix-like DNA-binding domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10604","WBGene00216462",0,0,0,0,0,"CJA40614","CJA40614","DDE_3 domain-containing protein","Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10605","WBGene00216463",0,0,0,0,0,"CJA40615","CJA40615","SET domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10606","WBGene00216465",0,0,0,0,0,"CJA40617","CJA40617","DUF4371 domain-containing protein","Oligoribonuclease",NA,NA,"CBG26503 | WBGene00087917",40.4475,"CBN32579 | WBGene00194544",44.4062,NA,NA
"10607","WBGene00216466",0.128566408053194,0,0,0,0,"CJA40618","CJA40618","","",NA,NA,NA,NA,NA,NA,NA,NA
"10608","WBGene00216470",0,0,0,0.0610230253910096,0,"CJA40622","CJA40622","HMG box domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10609","WBGene00216471",0,0,0,0,0,"CJA40623","CJA40623","Kinesin motor domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10610","WBGene00216472",0,0,0,0,0,"CJA40624","CJA40624","MSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10611","WBGene00216473",0,0,0,0,0,"CJA40625","CJA40625","PAZ domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10612","WBGene00216474",0,0.0604038103448411,0,0,0,"CJA40626","CJA40626","Recep_L_domain domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10613","WBGene00216477",0,0,0,0,0,"CJA40629","CJA40629","Peptidase A1 domain-containing protein","Aspartic peptidase A1 family, Aspartic peptidase, active site, Aspartic peptidase domain superfamily, Peptidase family A1 domain, Pepsin-like domain","asp-6 | WBGene00000219",85.6041,"Cbr-asp-6 | WBGene00032442",86.3753,"CBN30935 | WBGene00192900",86.3753,"Cre-asp-6 | WBGene00053047",88.1748
"10614","WBGene00216478",0,0.120807620689682,0,0,0,"CJA40630","CJA40630","MSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10615","WBGene00216479",0,0,0,0,0,"CJA40631","CJA40631","CUB domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10616","WBGene00216482",0,0.0604038103448411,0,0,0,"CJA40634","CJA40634","HTH arsR-type domain-containing protein","Transposase, type 1, Ribonuclease H superfamily, ",NA,NA,NA,NA,NA,NA,NA,NA
"10617","WBGene00216484",0,0,0,0,0,"CJA40636","CJA40636","G_PROTEIN_RECEP_F1_2 domain-containing protein","Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10618","WBGene00216485",0,0,0,0,0,"CJA40637","CJA40637","DDE Tnp4 domain-containing protein","Harbinger transposase-derived nuclease domain",NA,NA,"CBG22589 | WBGene00041116",45.7627,"CBN28482 | WBGene00190447",52.5424,"CRE02725 | WBGene00074934",54.2373
"10619","WBGene00216486",0,0,0,0,0,"Cjp-hen-1.1","CJA40638","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7","Low-density lipoprotein (LDL) receptor class A, conserved site, LDL receptor-like superfamily",NA,NA,NA,NA,"Cbn-hen-1 | WBGene00140110",52.8736,"Cre-hen-1 | WBGene00051379",49.4253
"10620","WBGene00216487",0,0,0,0.122046050782019,0,"Cjp-hpo-39.17","CJA40639","DUF1908 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10621","WBGene00216488",0,0.0604038103448411,0,0,0,"CJA40640","CJA40640","MFS_1_like domain-containing protein","MFS transporter superfamily","F57A8.7 | WBGene00010182",77.3333,"CBG08609 | WBGene00030368",78.6667,"CBN15098 | WBGene00153823",77.3333,"CRE27487 | WBGene00052657",77.3333
"10622","WBGene00216491",0.128566408053194,0.120807620689682,0,0.183069076173029,0,"CJA40643","CJA40643","Ig-like domain-containing protein","Immunoglobulin subtype 2, Immunoglobulin subtype, Immunoglobulin-like domain, Immunoglobulin-like fold, Immunoglobulin-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10623","WBGene00216492",0,0,0,0,0,"CJA40644","CJA40644","7TM_GPCR_Srx domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10624","WBGene00216496",0.064283204026597,0,0,0,0.122825316361167,"CJA40648","CJA40648","RT_RNaseH_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10625","WBGene00216498",0,0,0,0,0,"CJA40650","CJA40650","ATP-dependent DNA helicase","DNA helicase Pif1-like, P-loop containing nucleoside triphosphate hydrolase",NA,NA,NA,NA,NA,NA,NA,NA
"10626","WBGene00216499",0,0,0,0,0,"CJA40651","CJA40651","NR LBD domain-containing protein","","F37C12.18 | WBGene00044005",28.4314,"CBG16633 | WBGene00036519",28.4314,"CBN14710 | WBGene00153435",27.451,"CRE25110 | WBGene00085205",11.7647
"10627","WBGene00216501",0,0,0,0,0,"CJA40653","CJA40653","BLOC-1-related complex subunit 7","",NA,NA,NA,NA,NA,NA,NA,NA
"10628","WBGene00216502",0,0,0,0,0,"CJA40654","CJA40654","Reverse transcriptase domain-containing protein","Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10629","WBGene00216504",0,0,0,0,0.122825316361167,"CJA40656","CJA40656","G_PROTEIN_RECEP_F1_2 domain-containing protein","Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10630","WBGene00216505",0,0,0,0,0,"CJA40657","CJA40657","BZIP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10631","WBGene00216506",0.128566408053194,0.302019051724206,0.0609681411588056,0,0,"CJA40658","CJA40658","7TM_GPCR_Srx domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"10632","WBGene00216509",0,0,0,0,0,"CJA40661","CJA40661","MARVEL domain-containing protein","","B0244.9 | WBGene00015084",27.933,"CBG21140 | WBGene00039994",23.4637,"CBN11261 | WBGene00149986",26.8156,"CRE01226 | WBGene00078764",26.8156
"10633","WBGene00216511",0.064283204026597,0,0,0,0,"CJA40663","CJA40663","Galectin","","B0001.5 | WBGene00007090",25.5187,"CBG26296 | WBGene00087710",16.5975,"CBN17225 | WBGene00155950",23.8589,"CRE15560 | WBGene00075797",17.4274
"10634","WBGene00216515",0,0.604038103448411,0,0,0.122825316361167,"CJA40667","CJA40667","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"10635","WBGene00216517",0.128566408053194,0.120807620689682,0,0,0,"CJA40669","CJA40669","DDE_3 domain-containing protein","Ribonuclease H superfamily, Tc1-like transposase, DDE domain",NA,NA,NA,NA,NA,NA,"CRE26771 | WBGene00068512",68.9873
"10636","WBGene00216518",0,0,0,0,0,"Cjp-madf-4.2","CJA40670","MADF domain-containing protein","MADF domain, Transcription factor Adf-1",NA,NA,NA,NA,"Cbn-madf-4.2 | WBGene00161133",51.0526,"CRE19964 | WBGene00079570",23.6842
